Date,Open,High,Low,Close,Volume,Adj Close
2005-08-30,1212.28003,1212.28003,1201.06995,1208.41003,1916470000,1208.41003
2005-08-29,1205.09998,1214.28003,1201.53003,1212.28003,1599450000,1212.28003
2005-08-26,1212.40002,1212.40002,1204.22998,1205.09998,1541090000,1205.09998
2005-08-25,1209.58997,1213.72998,1209.56995,1212.37,1571110000,1212.37
2005-08-24,1217.56995,1224.15002,1209.37,1209.58997,1930800000,1209.58997
2005-08-23,1221.72998,1223.04004,1214.43994,1217.58997,1678620000,1217.58997
2005-08-22,1219.70996,1228.95996,1216.46997,1221.72998,1621330000,1221.72998
2005-08-19,1219.02002,1225.07996,1219.02002,1219.70996,1558790000,1219.70996
2005-08-18,1220.23999,1222.64001,1215.93005,1219.02002,1808170000,1219.02002
2005-08-17,1219.33997,1225.63,1218.06995,1220.23999,1859150000,1220.23999
2005-08-16,1233.87,1233.87,1219.05005,1219.33997,1820410000,1219.33997
2005-08-15,1230.40002,1236.23999,1226.19995,1233.87,1562880000,1233.87
2005-08-12,1237.81006,1237.81006,1225.87,1230.39001,1709300000,1230.39001
2005-08-11,1229.13,1237.81006,1228.32996,1237.81006,1941560000,1237.81006
2005-08-10,1231.38,1242.68994,1226.57996,1229.13,2172320000,1229.13
2005-08-09,1223.13,1234.10999,1223.13,1231.38,1897520000,1231.38
2005-08-08,1226.42004,1232.28003,1222.67004,1223.13,1804140000,1223.13
2005-08-05,1235.85999,1235.85999,1225.62,1226.42004,1930280000,1226.42004
2005-08-04,1245.04004,1245.04004,1235.15002,1235.85999,1981220000,1235.85999
2005-08-03,1244.12,1245.85999,1240.56995,1245.04004,1999980000,1245.04004
2005-08-02,1235.34998,1244.68994,1235.34998,1244.12,2043120000,1244.12
2005-08-01,1234.18005,1239.09998,1233.80005,1235.34998,1716870000,1235.34998
2005-07-29,1243.71997,1245.04004,1234.18005,1234.18005,1789600000,1234.18005
2005-07-28,1236.79004,1245.15002,1235.81006,1243.71997,2001680000,1243.71997
2005-07-27,1231.16003,1237.64001,1230.15002,1236.79004,1945800000,1236.79004
2005-07-26,1229.03003,1234.42004,1229.03003,1231.16003,1934180000,1231.16003
2005-07-25,1233.68005,1238.35999,1228.15002,1229.03003,1717580000,1229.03003
2005-07-22,1227.04004,1234.18994,1226.15002,1233.68005,1766990000,1233.68005
2005-07-21,1235.19995,1235.82996,1224.69995,1227.04004,2129840000,1227.04004
2005-07-20,1229.34998,1236.56006,1222.91003,1235.19995,2063340000,1235.19995
2005-07-19,1221.13,1230.33997,1221.13,1229.34998,2041280000,1229.34998
2005-07-18,1227.92004,1227.92004,1221.13,1221.13,1582100000,1221.13
2005-07-15,1226.50,1229.53003,1223.50,1227.92004,1716400000,1227.92004
2005-07-14,1223.29004,1233.16003,1223.29004,1226.50,2048710000,1226.50
2005-07-13,1222.20996,1224.45996,1219.64001,1223.29004,1812500000,1223.29004
2005-07-12,1219.43994,1225.54004,1216.59998,1222.20996,1932010000,1222.20996
2005-07-11,1211.85999,1220.03003,1211.85999,1219.43994,1846300000,1219.43994
2005-07-08,1197.87,1212.72998,1197.19995,1211.85999,1900810000,1211.85999
2005-07-07,1194.93994,1198.45996,1183.55005,1197.87,1952440000,1197.87
2005-07-06,1204.98999,1206.10999,1194.78003,1194.93994,1883470000,1194.93994
2005-07-05,1194.43994,1206.33997,1192.48999,1204.98999,1805820000,1204.98999
2005-07-01,1191.32996,1197.89001,1191.32996,1194.43994,1593820000,1194.43994
2005-06-30,1199.84998,1203.27002,1190.51001,1191.32996,2109490000,1191.32996
2005-06-29,1201.56995,1204.06995,1198.69995,1199.84998,1769280000,1199.84998
2005-06-28,1190.68994,1202.54004,1190.68994,1201.56995,1772410000,1201.56995
2005-06-27,1191.56995,1194.32996,1188.30005,1190.68994,1738620000,1190.68994
2005-06-24,1200.72998,1200.90002,1191.44995,1191.56995,2418800000,1191.56995
2005-06-23,1213.88,1216.44995,1200.71997,1200.72998,2029920000,1200.72998
2005-06-22,1213.60999,1219.58997,1211.68994,1213.88,1823250000,1213.88
2005-06-21,1216.09998,1217.13,1211.85999,1213.60999,1720700000,1213.60999
2005-06-20,1216.95996,1219.09998,1210.65002,1216.09998,1714530000,1216.09998
2005-06-17,1210.93005,1219.55005,1210.93005,1216.95996,2407370000,1216.95996
2005-06-16,1206.55005,1212.09998,1205.46997,1210.95996,1776040000,1210.95996
2005-06-15,1203.91003,1208.07996,1198.66003,1206.57996,1840440000,1206.57996
2005-06-14,1200.81995,1207.53003,1200.18005,1203.91003,1698150000,1203.91003
2005-06-13,1198.10999,1206.03003,1194.51001,1200.81995,1661350000,1200.81995
2005-06-10,1200.93005,1202.79004,1192.64001,1198.10999,1664180000,1198.10999
2005-06-09,1194.67004,1201.85999,1191.08997,1200.93005,1824120000,1200.93005
2005-06-08,1197.26001,1201.96997,1193.32996,1194.67004,1715490000,1194.67004
2005-06-07,1197.51001,1208.84998,1197.26001,1197.26001,1851370000,1197.26001
2005-06-06,1196.02002,1198.78003,1192.75,1197.51001,1547120000,1197.51001
2005-06-03,1204.29004,1205.08997,1194.55005,1196.02002,1627520000,1196.02002
2005-06-02,1202.27002,1204.67004,1198.42004,1204.29004,1813790000,1204.29004
2005-06-01,1191.50,1205.64001,1191.03003,1202.21997,1810100000,1202.21997
2005-05-31,1198.78003,1198.78003,1191.50,1191.50,1840680000,1191.50
2005-05-27,1197.62,1199.56006,1195.28003,1198.78003,1381430000,1198.78003
2005-05-26,1190.01001,1198.94995,1190.01001,1197.62,1654110000,1197.62
2005-05-25,1194.06995,1194.06995,1185.95996,1190.01001,1742180000,1190.01001
2005-05-24,1193.85999,1195.29004,1189.87,1194.06995,1681000000,1194.06995
2005-05-23,1189.28003,1197.43994,1188.76001,1193.85999,1681170000,1193.85999
2005-05-20,1191.07996,1191.21997,1185.18994,1189.28003,1631750000,1189.28003
2005-05-19,1185.56006,1191.08997,1184.48999,1191.07996,1775860000,1191.07996
2005-05-18,1173.80005,1187.90002,1173.80005,1185.56006,2266320000,1185.56006
2005-05-17,1165.68994,1174.34998,1159.85999,1173.80005,1887260000,1173.80005
2005-05-16,1154.05005,1165.75,1153.64001,1165.68994,1856860000,1165.68994
2005-05-13,1159.35999,1163.75,1146.18005,1154.05005,2188590000,1154.05005
2005-05-12,1171.10999,1173.37,1157.76001,1159.35999,1995290000,1159.35999
2005-05-11,1166.21997,1171.77002,1157.70996,1171.10999,1834970000,1171.10999
2005-05-10,1178.83997,1178.83997,1162.97998,1166.21997,1889660000,1166.21997
2005-05-09,1171.34998,1178.87,1169.38,1178.83997,1857020000,1178.83997
2005-05-06,1172.63,1177.75,1170.50,1171.34998,1707200000,1171.34998
2005-05-05,1175.65002,1178.62,1166.77002,1172.63,1997100000,1172.63
2005-05-04,1161.17004,1176.01001,1161.17004,1175.65002,2306480000,1175.65002
2005-05-03,1162.16003,1166.89001,1156.70996,1161.17004,2167020000,1161.17004
2005-05-02,1156.84998,1162.87,1154.70996,1162.16003,1980040000,1162.16003
2005-04-29,1143.21997,1156.96997,1139.18994,1156.84998,2362360000,1156.84998
2005-04-28,1156.38,1156.38,1143.21997,1143.21997,2182270000,1143.21997
2005-04-27,1151.73999,1159.87,1144.42004,1156.38,2151520000,1156.38
2005-04-26,1162.09998,1164.80005,1151.82996,1151.82996,1959740000,1151.82996
2005-04-25,1152.12,1164.05005,1152.12,1162.09998,1795030000,1162.09998
2005-04-22,1159.94995,1159.94995,1142.94995,1152.12,2045880000,1152.12
2005-04-21,1137.50,1159.94995,1137.50,1159.94995,2308560000,1159.94995
2005-04-20,1152.78003,1155.50,1136.15002,1137.50,2217050000,1137.50
2005-04-19,1145.97998,1154.67004,1145.97998,1152.78003,2142700000,1152.78003
2005-04-18,1142.62,1148.92004,1139.80005,1145.97998,2180670000,1145.97998
2005-04-15,1162.05005,1162.05005,1141.92004,1142.62,2689960000,1142.62
2005-04-14,1173.79004,1174.67004,1161.69995,1162.05005,2355040000,1162.05005
2005-04-13,1187.76001,1187.76001,1171.40002,1173.79004,2049740000,1173.79004
2005-04-12,1181.20996,1190.17004,1170.84998,1187.76001,1979830000,1187.76001
2005-04-11,1181.19995,1184.06995,1178.68994,1181.20996,1525310000,1181.20996
2005-04-08,1191.14001,1191.75,1181.13,1181.19995,1661330000,1181.19995
2005-04-07,1184.06995,1191.88,1183.81006,1191.14001,1900620000,1191.14001
2005-04-06,1181.39001,1189.33997,1181.39001,1184.06995,1797400000,1184.06995
2005-04-05,1176.12,1183.56006,1176.12,1181.39001,1870800000,1181.39001
2005-04-04,1172.79004,1178.60999,1167.71997,1176.12,2079770000,1176.12
2005-04-01,1180.58997,1189.80005,1169.91003,1172.92004,2168690000,1172.92004
2005-03-31,1181.41003,1184.53003,1179.48999,1180.58997,2214230000,1180.58997
2005-03-30,1165.35999,1181.54004,1165.35999,1181.41003,2097110000,1181.41003
2005-03-29,1174.28003,1179.39001,1163.68994,1165.35999,2223250000,1165.35999
2005-03-28,1171.42004,1179.91003,1171.42004,1174.28003,1746220000,1174.28003
2005-03-24,1172.53003,1180.10999,1171.42004,1171.42004,1721720000,1171.42004
2005-03-23,1171.70996,1176.26001,1168.69995,1172.53003,2246870000,1172.53003
2005-03-22,1183.78003,1189.58997,1171.63,1171.70996,2114470000,1171.70996
2005-03-21,1189.65002,1189.65002,1178.81995,1183.78003,1819440000,1183.78003
2005-03-18,1190.20996,1191.97998,1182.78003,1189.65002,2344370000,1189.65002
2005-03-17,1188.06995,1193.28003,1186.33997,1190.20996,1581930000,1190.20996
2005-03-16,1197.75,1197.75,1185.60999,1188.06995,1653190000,1188.06995
2005-03-15,1206.82996,1210.54004,1197.75,1197.75,1513530000,1197.75
2005-03-14,1200.07996,1206.82996,1199.51001,1206.82996,1437430000,1206.82996
2005-03-11,1209.25,1213.04004,1198.15002,1200.07996,1449820000,1200.07996
2005-03-10,1207.01001,1211.22998,1201.41003,1209.25,1604020000,1209.25
2005-03-09,1219.43005,1219.43005,1206.66003,1207.01001,1704970000,1207.01001
2005-03-08,1225.31006,1225.68994,1218.56995,1219.43005,1523090000,1219.43005
2005-03-07,1222.12,1229.10999,1222.12,1225.31006,1488830000,1225.31006
2005-03-04,1210.46997,1224.76001,1210.46997,1222.12,1636820000,1222.12
2005-03-03,1210.07996,1215.71997,1204.44995,1210.46997,1616240000,1210.46997
2005-03-02,1210.41003,1215.79004,1204.21997,1210.07996,1568540000,1210.07996
2005-03-01,1203.59998,1212.25,1203.59998,1210.41003,1708060000,1210.41003
2005-02-28,1211.37,1211.37,1198.13,1203.59998,1795480000,1203.59998
2005-02-25,1200.19995,1212.15002,1199.60999,1211.37,1523680000,1211.37
2005-02-24,1190.80005,1200.42004,1187.80005,1200.19995,1518750000,1200.19995
2005-02-23,1184.16003,1193.52002,1184.16003,1190.80005,1501090000,1190.80005
2005-02-22,1201.58997,1202.47998,1184.16003,1184.16003,1744940000,1184.16003
2005-02-18,1200.75,1202.92004,1197.34998,1201.58997,1551200000,1201.58997
2005-02-17,1210.33997,1211.32996,1200.73999,1200.75,1580120000,1200.75
2005-02-16,1210.12,1212.43994,1205.06006,1210.33997,1490100000,1210.33997
2005-02-15,1206.14001,1212.43994,1205.52002,1210.12,1527080000,1210.12
2005-02-14,1205.30005,1206.93005,1203.58997,1206.14001,1290180000,1206.14001
2005-02-11,1197.01001,1208.38,1193.28003,1205.30005,1562300000,1205.30005
2005-02-10,1191.98999,1198.75,1191.54004,1197.01001,1491670000,1197.01001
2005-02-09,1202.30005,1203.82996,1191.54004,1191.98999,1511040000,1191.98999
2005-02-08,1201.71997,1205.10999,1200.16003,1202.30005,1416170000,1202.30005
2005-02-07,1203.03003,1204.15002,1199.27002,1201.71997,1347270000,1201.71997
2005-02-04,1189.89001,1203.46997,1189.67004,1203.03003,1648160000,1203.03003
2005-02-03,1193.18994,1193.18994,1185.64001,1189.89001,1554460000,1189.89001
2005-02-02,1189.41003,1195.25,1188.92004,1193.18994,1561740000,1193.18994
2005-02-01,1181.27002,1190.39001,1180.94995,1189.41003,1681980000,1189.41003
2005-01-31,1171.35999,1182.06995,1171.35999,1181.27002,1679800000,1181.27002
2005-01-28,1174.55005,1175.60999,1166.25,1171.35999,1641800000,1171.35999
2005-01-27,1174.06995,1177.50,1170.15002,1174.55005,1600600000,1174.55005
2005-01-26,1168.41003,1175.95996,1168.41003,1174.06995,1635900000,1174.06995
2005-01-25,1163.75,1174.30005,1163.75,1168.41003,1610400000,1168.41003
2005-01-24,1167.87,1173.03003,1163.75,1163.75,1494600000,1163.75
2005-01-21,1175.41003,1179.44995,1167.81995,1167.87,1643500000,1167.87
2005-01-20,1184.63,1184.63,1173.42004,1175.41003,1692000000,1175.41003
2005-01-19,1195.97998,1195.97998,1184.41003,1184.63,1498700000,1184.63
2005-01-18,1184.52002,1195.97998,1180.09998,1195.97998,1596800000,1195.97998
2005-01-14,1177.44995,1185.20996,1177.44995,1184.52002,1335400000,1184.52002
2005-01-13,1187.69995,1187.69995,1175.81006,1177.44995,1510300000,1177.44995
2005-01-12,1182.98999,1187.92004,1175.64001,1187.69995,1562100000,1187.69995
2005-01-11,1190.25,1190.25,1180.43005,1182.98999,1488800000,1182.98999
2005-01-10,1186.18994,1194.78003,1184.80005,1190.25,1490400000,1190.25
2005-01-07,1187.89001,1192.19995,1182.16003,1186.18994,1477900000,1186.18994
2005-01-06,1183.73999,1191.63,1183.27002,1187.89001,1569100000,1187.89001
2005-01-05,1188.05005,1192.72998,1183.71997,1183.73999,1738900000,1183.73999
2005-01-04,1202.07996,1205.83997,1185.39001,1188.05005,1721000000,1188.05005
2005-01-03,1211.92004,1217.80005,1200.31995,1202.07996,1510800000,1202.07996
2004-12-31,1213.55005,1217.32996,1211.65002,1211.92004,786900000,1211.92004
2004-12-30,1213.44995,1216.46997,1213.41003,1213.55005,829800000,1213.55005
2004-12-29,1213.54004,1213.84998,1210.94995,1213.44995,925900000,1213.44995
2004-12-28,1204.92004,1213.54004,1204.92004,1213.54004,983000000,1213.54004
2004-12-27,1210.13,1214.13,1204.92004,1204.92004,922000000,1204.92004
2004-12-23,1209.56995,1213.66003,1208.70996,1210.13,956100000,1210.13
2004-12-22,1205.44995,1211.42004,1203.84998,1209.56995,1390800000,1209.56995
2004-12-21,1194.65002,1205.93005,1194.65002,1205.44995,1483700000,1205.44995
2004-12-20,1194.19995,1203.43005,1193.35999,1194.65002,1422800000,1194.65002
2004-12-17,1203.20996,1203.20996,1193.48999,1194.19995,2335000000,1194.19995
2004-12-16,1205.71997,1207.96997,1198.41003,1203.20996,1793900000,1203.20996
2004-12-15,1203.38,1206.60999,1199.43994,1205.71997,1695800000,1205.71997
2004-12-14,1198.68005,1205.29004,1197.83997,1203.38,1544400000,1203.38
2004-12-13,1188.00,1198.73999,1188.00,1198.68005,1436100000,1198.68005
2004-12-10,1189.23999,1191.44995,1185.23999,1188.00,1443700000,1188.00
2004-12-09,1182.81006,1190.51001,1173.79004,1189.23999,1624700000,1189.23999
2004-12-08,1177.06995,1184.05005,1177.06995,1182.81006,1525200000,1182.81006
2004-12-07,1190.25,1192.17004,1177.06995,1177.06995,1533900000,1177.06995
2004-12-06,1191.17004,1192.41003,1185.18005,1190.25,1354400000,1190.25
2004-12-03,1190.32996,1197.45996,1187.70996,1191.17004,1566700000,1191.17004
2004-12-02,1191.37,1194.80005,1186.71997,1190.32996,1774900000,1190.32996
2004-12-01,1173.78003,1191.37,1173.78003,1191.37,1772800000,1191.37
2004-11-30,1178.56995,1178.66003,1173.81006,1173.81995,1553500000,1173.81995
2004-11-29,1182.65002,1186.93994,1172.37,1178.56995,1378500000,1178.56995
2004-11-26,1181.76001,1186.62,1181.07996,1182.65002,504580000,1182.65002
2004-11-24,1176.93994,1182.45996,1176.93994,1181.76001,1149600000,1181.76001
2004-11-23,1177.23999,1179.52002,1171.41003,1176.93994,1428300000,1176.93994
2004-11-22,1170.33997,1178.18005,1167.89001,1177.23999,1392700000,1177.23999
2004-11-19,1183.55005,1184.00,1169.18994,1170.33997,1526600000,1170.33997
2004-11-18,1181.93994,1184.90002,1180.15002,1183.55005,1456700000,1183.55005
2004-11-17,1175.43005,1188.45996,1175.43005,1181.93994,1684200000,1181.93994
2004-11-16,1183.81006,1183.81006,1175.31995,1175.43005,1364400000,1175.43005
2004-11-15,1184.17004,1184.47998,1179.84998,1183.81006,1453300000,1183.81006
2004-11-12,1173.47998,1184.17004,1171.43005,1184.17004,1531600000,1184.17004
2004-11-11,1162.91003,1174.80005,1162.91003,1173.47998,1393000000,1173.47998
2004-11-10,1164.07996,1169.25,1162.51001,1162.91003,1504300000,1162.91003
2004-11-09,1164.89001,1168.95996,1162.47998,1164.07996,1450800000,1164.07996
2004-11-08,1166.17004,1166.77002,1162.31995,1164.89001,1358700000,1164.89001
2004-11-05,1161.67004,1170.87,1160.66003,1166.17004,1724400000,1166.17004
2004-11-04,1143.19995,1161.67004,1142.33997,1161.67004,1782700000,1161.67004
2004-11-03,1130.54004,1147.56995,1130.54004,1143.19995,1767500000,1143.19995
2004-11-02,1130.51001,1140.47998,1128.12,1130.56006,1659000000,1130.56006
2004-11-01,1130.19995,1133.41003,1127.59998,1130.51001,1395900000,1130.51001
2004-10-29,1127.43994,1131.40002,1124.62,1130.19995,1500800000,1130.19995
2004-10-28,1125.33997,1130.67004,1120.59998,1127.43994,1628200000,1127.43994
2004-10-27,1111.08997,1126.29004,1107.43005,1125.40002,1741900000,1125.40002
2004-10-26,1094.81006,1111.09998,1094.81006,1111.08997,1685400000,1111.08997
2004-10-25,1095.73999,1096.81006,1090.29004,1094.80005,1380500000,1094.80005
2004-10-22,1106.48999,1108.14001,1095.46997,1095.73999,1469600000,1095.73999
2004-10-21,1103.66003,1108.87,1098.46997,1106.48999,1673000000,1106.48999
2004-10-20,1103.22998,1104.08997,1094.25,1103.66003,1685700000,1103.66003
2004-10-19,1114.02002,1117.95996,1103.15002,1103.22998,1737500000,1103.22998
2004-10-18,1108.19995,1114.45996,1103.32996,1114.02002,1373300000,1114.02002
2004-10-15,1103.29004,1113.17004,1102.14001,1108.19995,1645100000,1108.19995
2004-10-14,1113.65002,1114.95996,1102.06006,1103.29004,1489500000,1103.29004
2004-10-13,1121.83997,1127.01001,1109.63,1113.65002,1546200000,1113.65002
2004-10-12,1124.39001,1124.39001,1115.77002,1121.83997,1320100000,1121.83997
2004-10-11,1122.14001,1126.19995,1122.14001,1124.39001,943800000,1124.39001
2004-10-08,1130.65002,1132.92004,1120.18994,1122.14001,1291600000,1122.14001
2004-10-07,1142.05005,1142.05005,1130.50,1130.65002,1447500000,1130.65002
2004-10-06,1134.47998,1142.05005,1132.93994,1142.05005,1416700000,1142.05005
2004-10-05,1135.17004,1137.87,1132.03003,1134.47998,1418400000,1134.47998
2004-10-04,1131.50,1140.13,1131.50,1135.17004,1534000000,1135.17004
2004-10-01,1114.57996,1131.64001,1114.57996,1131.50,1582200000,1131.50
2004-09-30,1114.80005,1116.31006,1109.68005,1114.57996,1748000000,1114.57996
2004-09-29,1110.06006,1114.80005,1107.42004,1114.80005,1402900000,1114.80005
2004-09-28,1103.52002,1111.77002,1101.29004,1110.06006,1396600000,1110.06006
2004-09-27,1110.10999,1110.10999,1103.23999,1103.52002,1263500000,1103.52002
2004-09-24,1108.35999,1113.81006,1108.35999,1110.10999,1255400000,1110.10999
2004-09-23,1113.56006,1113.60999,1108.05005,1108.35999,1286300000,1108.35999
2004-09-22,1129.30005,1129.30005,1112.67004,1113.56006,1379900000,1113.56006
2004-09-21,1122.19995,1131.54004,1122.19995,1129.30005,1325000000,1129.30005
2004-09-20,1128.55005,1128.55005,1120.33997,1122.19995,1197600000,1122.19995
2004-09-17,1123.50,1130.14001,1123.50,1128.55005,1422600000,1128.55005
2004-09-16,1120.37,1126.06006,1120.37,1123.50,1113900000,1123.50
2004-09-15,1128.32996,1128.32996,1119.81995,1120.37,1256000000,1120.37
2004-09-14,1125.81995,1129.45996,1124.71997,1128.32996,1204500000,1128.32996
2004-09-13,1123.92004,1129.78003,1123.34998,1125.81995,1299800000,1125.81995
2004-09-10,1118.38,1125.26001,1114.39001,1123.92004,1261200000,1123.92004
2004-09-09,1116.27002,1121.30005,1113.62,1118.38,1371300000,1118.38
2004-09-08,1121.30005,1123.05005,1116.27002,1116.27002,1246300000,1116.27002
2004-09-07,1113.63,1124.07996,1113.63,1121.30005,1214400000,1121.30005
2004-09-03,1118.31006,1120.80005,1113.56995,1113.63,924170000,1113.63
2004-09-02,1105.91003,1119.10999,1105.59998,1118.31006,1118400000,1118.31006
2004-09-01,1104.23999,1109.23999,1099.18005,1105.91003,1142100000,1105.91003
2004-08-31,1099.15002,1104.23999,1094.71997,1104.23999,1138200000,1104.23999
2004-08-30,1107.77002,1107.77002,1099.15002,1099.15002,843100000,1099.15002
2004-08-27,1105.08997,1109.68005,1104.62,1107.77002,845400000,1107.77002
2004-08-26,1104.95996,1106.78003,1102.45996,1105.08997,1023600000,1105.08997
2004-08-25,1096.18994,1106.29004,1093.23999,1104.95996,1192200000,1104.95996
2004-08-24,1095.68005,1100.93994,1092.81995,1096.18994,1092500000,1096.18994
2004-08-23,1098.34998,1101.40002,1094.72998,1095.68005,1021900000,1095.68005
2004-08-20,1091.22998,1100.26001,1089.56995,1098.34998,1199900000,1098.34998
2004-08-19,1095.17004,1095.17004,1086.28003,1091.22998,1249400000,1091.22998
2004-08-18,1081.70996,1095.17004,1078.93005,1095.17004,1282500000,1095.17004
2004-08-17,1079.33997,1086.78003,1079.33997,1081.70996,1267800000,1081.70996
2004-08-16,1064.80005,1080.66003,1064.80005,1079.33997,1206200000,1079.33997
